opening_rank,closing_rank,year,round_number,category_le,quota_le,state_le,seat_ratio,historical_cutoff_gap,college_name_le
770,15784,2021,3,2,1,19,0.0,15014,11
13089,44789,2023,0,7,1,6,0.0,31700,138
5682,10068,2022,0,4,1,7,0.0,4386,174
7350,11800,2023,0,2,1,7,0.0,4450,100
18975,316931,2020,0,2,1,19,0.0,297956,199
6301,11011,2020,0,4,1,19,0.0,4710,68
14450,317585,2020,0,2,1,19,0.0,303135,167
13813,91596,2020,0,9,1,0,0.0,77783,165
11627,51125,2020,0,7,1,9,0.0,39498,46
8034,34582,2020,0,2,1,13,0.0,26548,186
14686,248535,2021,0,2,3,0,0.0,233849,13
11804,43793,2021,0,2,5,8,0.0,31989,131
20221,339462,2021,0,2,1,19,0.0,319241,21
15569,69242,2023,0,2,5,19,0.0,53673,97
13525,182755,2021,0,2,3,0,0.0,169230,13
22518,505696,2021,0,7,1,19,0.0,483178,35
6957,10541,2020,0,2,1,19,0.0,3584,88
2873,3636,2021,0,4,1,4,0.0,763,130
15476,67155,2023,0,2,5,19,0.0,51679,135
7921,13490,2023,0,4,1,16,0.0,5569,68
9250,59905,2020,0,7,1,19,0.0,50655,53
20734,205240,2023,0,2,1,19,0.0,184506,35
397135,1,2025,0,2,5,0,0.0,0,106
2583,2974,2023,0,2,5,9,0.0,391,140
18448,233184,2021,0,2,1,19,0.0,214736,138
2346,2669,2023,0,2,1,17,0.0,323,146
14,35447,2021,3,2,0,19,0.0,35433,38
14840,491068,2021,0,6,1,19,0.0,476228,102
4028,5165,2023,0,2,6,4,0.0,1137,193
4220,5598,2020,0,2,1,9,0.0,1378,140
3466,4637,2021,0,2,1,19,0.0,1171,102
22308,276978,2023,0,2,1,0,0.0,254670,13
10094,83760,2020,0,9,1,16,0.0,73666,142
4228,611466,2021,3,2,3,19,0.0,607238,35
12553,66107,2020,0,7,1,0,0.0,53554,138
17064,134423,2023,0,2,0,19,0.0,117359,160
9609,17489,2021,0,2,1,9,0.0,7880,68
6697,10853,2022,0,2,1,19,0.0,4156,190
4402,6545,2021,0,2,1,9,0.0,2143,156
657,673,2020,0,2,1,19,0.0,16,33
5780,8627,2023,0,2,5,19,0.0,2847,93
13859,400605,2025,0,4,1,19,0.0,386746,137
4433,5963,2020,0,2,5,19,0.0,1530,92
6743,10457,2021,0,4,0,19,0.0,3714,81
9519,107533,2021,0,6,1,19,0.0,98014,138
13216,166280,2021,0,2,3,13,0.0,153064,199
3340,4392,2021,0,2,1,4,0.0,1052,115
4033,5302,2022,0,2,1,4,0.0,1269,130
9403,64032,2020,0,4,1,19,0.0,54629,160
4009,5248,2020,0,4,1,7,0.0,1239,101
9187,8,2025,0,4,5,19,0.0,0,138
11668,51568,2020,0,2,1,9,0.0,39900,156
6825,13005,2021,0,2,1,19,0.0,6180,8
12414,113158,2023,0,4,1,12,0.0,100744,160
2767,4829,2021,0,6,1,19,0.0,2062,114
14480,319597,2020,0,7,1,9,0.0,305117,112
11294,20140,2023,0,4,1,9,0.0,8846,68
9060,15250,2023,0,2,5,9,0.0,6190,108
3661,4628,2022,0,2,1,9,0.0,967,46
19099,323859,2020,0,2,1,19,0.0,304760,196
8486,44307,2020,0,4,1,19,0.0,35821,167
23867,360083,2023,0,2,5,13,0.0,336216,199
9456,16994,2021,0,4,1,19,0.0,7538,68
3394,4244,2021,0,2,5,19,0.0,850,173
15678,581498,2021,0,6,1,19,0.0,565820,123
17052,133904,2023,0,2,1,7,0.0,116852,100
20604,292315,2022,0,2,1,19,0.0,271711,21
12855,40416,2023,0,2,1,13,0.0,27561,186
16407,86362,2023,0,2,1,13,0.0,69955,47
11653,21022,2023,0,2,1,18,0.0,9369,64
2,1,2024,0,2,1,19,0.0,0,161
5453,8014,2023,0,2,1,19,0.0,2561,182
20081,330916,2021,0,2,1,19,0.0,310835,28
1495,22426,2021,3,4,1,19,0.0,20931,95
11518,149798,2020,0,4,1,19,0.0,138280,196
7887,22657,2021,0,2,1,13,0.0,14770,83
8012,13155,2021,0,2,1,0,0.0,5143,86
3538,7626,2021,0,6,1,19,0.0,4088,92
18455,195905,2022,0,2,1,13,0.0,177450,199
8547,14156,2023,0,2,1,19,0.0,5609,70
6174,21311,2021,0,6,0,19,0.0,15137,95
7556,7556,2025,1,9,1,4,0.0,0,5
24327,512963,2022,0,2,1,19,0.0,488636,123
17676,164634,2022,0,2,5,13,0.0,146958,199
9826,55767,2021,0,2,3,19,0.0,45941,105
28216,973016,2023,0,4,5,12,0.0,944800,160
19391,153501,2023,0,2,5,4,0.0,134110,115
16249,187335,2020,0,2,5,9,0.0,171086,22
15128,86567,2023,0,4,1,12,0.0,71439,138
13860,168225,2022,0,2,1,12,0.0,154365,138
4442,6633,2021,0,2,1,9,0.0,2191,108
5350,9029,2021,0,2,1,19,0.0,3679,113
5609,9244,2020,0,4,1,0,0.0,3635,133
15976,340831,2021,0,2,3,19,0.0,324855,21
11554,20801,2023,0,4,1,19,0.0,9247,68
7364,12264,2022,0,2,5,0,0.0,4900,165
17731,255374,2020,0,2,1,9,0.0,237643,112
5849,8439,2020,0,2,1,19,0.0,2590,188
643,662,2022,0,2,1,19,0.0,19,62
17234,443428,2021,0,4,3,19,0.0,426194,16
20318,277542,2022,0,2,1,19,0.0,257224,35
10525,33178,2020,0,7,0,13,0.0,22653,117
14074,98362,2020,0,2,6,7,0.0,84288,100
10998,123778,2020,0,4,1,13,0.0,112780,199
14516,80173,2022,0,2,1,19,0.0,65657,107
9209,17522,2020,0,2,5,19,0.0,8313,30
21772,447767,2021,0,2,1,13,0.0,425995,6
22651,404136,2022,0,2,5,19,0.0,381485,127
7164,11428,2023,0,2,1,16,0.0,4264,68
18752,135337,2023,0,2,1,19,0.0,116585,160
7216,11520,2021,0,2,1,19,0.0,4304,74
19915,320634,2021,0,2,1,19,0.0,300719,28
9339,16644,2021,0,4,1,19,0.0,7305,68
18747,250665,2021,0,2,1,19,0.0,231918,35
15819,330250,2021,0,2,3,9,0.0,314431,112
14485,79523,2022,0,2,1,19,0.0,65038,166
5545,8266,2022,0,0,5,9,0.0,2721,110
2461,2941,2020,0,2,1,9,0.0,480,78
22736,523809,2021,0,2,5,19,0.0,501073,159
5261,7753,2022,0,2,5,19,0.0,2492,192
7898,12913,2023,0,2,1,19,0.0,5015,88
22448,500530,2021,0,2,1,19,0.0,478082,196
11601,98314,2021,0,2,3,19,0.0,86713,105
22899,611971,2020,0,2,1,19,0.0,589072,43
7842,30629,2020,0,9,1,4,0.0,22787,33
25307,588752,2022,0,2,5,19,0.0,563445,68
14400,47547,2023,0,2,1,13,0.0,33147,186
6777,11064,2023,0,4,0,16,0.0,4287,68
631940,631940,2025,1,3,4,4,0.0,0,4
5092,7153,2021,0,2,5,9,0.0,2061,110
2716,155878,2021,3,4,3,19,0.0,153162,138
3463,4243,2023,0,2,5,7,0.0,780,101
7255,14680,2021,0,4,1,19,0.0,7425,68
22857,607836,2020,0,2,1,19,0.0,584979,34
9820,14,2025,0,0,1,6,0.0,0,138
13530,62144,2022,0,2,5,19,0.0,48614,155
3955,9375,2021,0,4,1,19,0.0,5420,139
6130,9539,2022,0,2,5,1,0.0,3409,10
10624,70706,2021,0,7,1,19,0.0,60082,68
2543,3050,2020,0,2,1,17,0.0,507,146
13767,90528,2020,0,2,1,19,0.0,76761,107
598,608,2021,0,2,1,4,0.0,10,130
20901,433583,2020,0,4,1,0,0.0,412682,122
13183,31011,2023,0,2,1,19,0.0,17828,50
6010,10222,2020,0,4,1,13,0.0,4212,76
16684,205391,2020,0,2,1,19,0.0,188707,138
3137,4144,2020,0,4,1,19,0.0,1007,91
23277,327390,2023,0,2,1,0,0.0,304113,13
6629,9902,2020,0,4,1,19,0.0,3273,195
13756,387714,2021,0,6,1,9,0.0,373958,112
27171,833795,2023,0,5,1,12,0.0,806624,68
25955,490400,2023,0,2,5,19,0.0,464445,102
21791,449944,2021,0,2,1,19,0.0,428153,196
13157,30779,2023,0,2,5,5,0.0,17622,50
16203,358034,2021,0,2,5,19,0.0,341831,38
11443,38338,2021,0,2,1,13,0.0,26895,186
21636,348407,2022,0,2,1,9,0.0,326771,112
10322,55833,2022,0,7,1,19,0.0,45511,88
8754,15369,2023,0,2,1,13,0.0,6615,49
10263,89630,2020,0,9,1,0,0.0,79367,86
18947,214192,2023,0,2,1,19,0.0,195245,107
11958,56209,2020,0,2,1,19,0.0,44251,105
21352,415952,2021,0,4,1,19,0.0,394600,159
3167,6205,2021,0,6,1,19,0.0,3038,91
9902,17030,2023,0,2,5,19,0.0,7128,68
24367,691640,2021,0,2,1,19,0.0,667273,194
10054,82476,2020,0,9,1,19,0.0,72422,80
18898,212549,2022,0,2,1,0,0.0,193651,13
11470,94643,2021,0,7,1,19,0.0,83173,30
17117,282425,2024,0,4,5,12,0.0,265308,160
3069,3937,2021,0,2,1,19,0.0,868,31
278,280,2021,0,2,1,4,0.0,2,115
19010,319289,2020,0,2,5,19,0.0,300279,199
8311,18256,2023,0,4,1,18,0.0,9945,68
3147,3829,2022,0,2,5,19,0.0,682,91
4512,6826,2021,0,2,1,19,0.0,2314,191
14977,242817,2023,0,2,1,12,0.0,227840,138
3457,4232,2023,0,2,1,4,0.0,775,115
16375,682160,2021,0,6,1,19,0.0,665785,194
29642,795110,2023,0,2,5,9,0.0,765468,68
9787,73927,2020,0,4,1,19,0.0,64140,107
10448,151202,2021,0,6,1,7,0.0,140754,100
10983,21005,2023,0,4,1,18,0.0,10022,66
13754,193034,2021,0,2,3,19,0.0,179280,102
16789,158705,2021,0,2,1,19,0.0,141916,34
4242,5558,2023,0,2,5,17,0.0,1316,136
9292,45565,2021,0,4,3,13,0.0,36273,186
18631,595074,2021,0,2,3,19,0.0,576443,43
16499,381381,2021,0,2,3,9,0.0,364882,112
6344,25121,2021,0,0,1,19,0.0,18777,95
2746,4766,2021,0,6,1,19,0.0,2020,139
21167,323331,2022,0,2,1,12,0.0,302164,159
4709,6473,2023,0,2,1,7,0.0,1764,134
24943,424791,2023,0,2,5,19,0.0,399848,35
2113,87327,2021,3,7,1,8,0.0,85214,131
3097,5924,2021,0,4,1,13,0.0,2827,117
9187,58528,2020,0,7,1,19,0.0,49341,85
21581,415001,2025,0,4,1,19,0.0,393420,54
5066,13587,2021,0,4,1,9,0.0,8521,76
19415,342212,2020,0,2,5,19,0.0,322797,189
5032,8140,2021,0,2,1,19,0.0,3108,177
5749,8572,2023,0,2,5,19,0.0,2823,189
18313,190460,2022,0,2,1,19,0.0,172147,138
12073,98768,2023,0,7,1,18,0.0,86695,66
9544,16253,2023,0,2,5,19,0.0,6709,66
9475,65285,2020,0,2,1,19,0.0,55810,107
3234,4079,2020,0,2,1,19,0.0,845,114
22926,615093,2020,0,2,1,19,0.0,592167,159
29966,826802,2023,0,2,1,19,0.0,796836,196
2685,4608,2021,0,6,1,19,0.0,1923,152
16503,122490,2022,0,2,1,13,0.0,105987,199
13257,69,2025,0,2,5,19,0.0,0,19
20580,411844,2020,0,2,1,19,0.0,391264,196
530860,2,2025,0,4,4,19,0.0,0,21
11525,96541,2021,0,2,3,13,0.0,85016,6
8737,14915,2021,0,2,1,13,0.0,6178,103
13835,38953,2023,0,2,5,9,0.0,25118,169
13926,401655,2021,0,6,1,19,0.0,387729,123
8101,13838,2022,0,4,1,12,0.0,5737,40
8332,14397,2022,0,2,5,19,0.0,6065,68
9558,67294,2020,0,9,1,19,0.0,57736,76
2226,2620,2020,0,2,1,9,0.0,394,169
3824,5316,2021,0,4,1,19,0.0,1492,149
18487,196810,2022,0,2,1,19,0.0,178323,138
14817,341970,2020,0,4,1,19,0.0,327153,198
14,26583,2022,3,4,1,17,0.0,26569,141
8348,14459,2023,0,4,1,19,0.0,6111,68
7633,19504,2021,0,4,1,19,0.0,11871,95
17261,149444,2022,0,9,1,19,0.0,132183,57
8591,14110,2020,0,4,1,19,0.0,5519,125
10036,25472,2020,0,2,1,0,0.0,15436,73
5495,7923,2021,0,0,0,19,0.0,2428,92
21465,424517,2021,0,2,1,19,0.0,403052,199
22032,264393,2023,0,2,4,0,0.0,242361,13
14500,73221,2023,0,2,1,19,0.0,58721,181
1491,1673,2020,0,4,1,9,0.0,182,169
3365,4438,2021,0,2,1,4,0.0,1073,115
12159,31013,2023,0,2,1,7,0.0,18854,101
7905,12925,2023,0,2,0,19,0.0,5020,68
11299,89150,2021,0,2,3,19,0.0,77851,107
11021,19464,2023,0,2,5,0,0.0,8443,165
1173,1246,2020,0,2,4,4,0.0,73,130
16787,94002,2023,0,2,1,0,0.0,77215,151
4823,7612,2021,0,4,1,9,0.0,2789,27
7298,46678,2021,0,7,1,19,0.0,39380,152
19422,514248,2022,0,0,1,12,0.0,494826,159
26374,519443,2023,0,2,1,19,0.0,493069,35
14102,81200,2021,0,2,1,19,0.0,67098,93
8443,75985,2021,0,7,1,19,0.0,67542,68
8569,14497,2021,0,2,1,13,0.0,5928,76
16945,97246,2023,0,2,1,18,0.0,80301,64
6151,9244,2021,0,2,1,19,0.0,3093,81
3692,8233,2021,0,6,1,19,0.0,4541,88
8459,24425,2022,0,7,1,13,0.0,15966,117
8998,24659,2023,0,0,1,13,0.0,15661,161
14597,81461,2022,0,7,1,19,0.0,66864,68
2747,3469,2020,0,2,1,19,0.0,722,97
12988,31,2025,0,0,0,19,0.0,0,68
21118,221988,2023,0,2,1,19,0.0,200870,107
5070,7121,2021,0,2,1,13,0.0,2051,31
12403,43259,2022,0,2,6,4,0.0,30856,193
21828,903385,2023,0,7,1,12,0.0,881557,159
10866,24659,2022,0,2,1,19,0.0,13793,88
13858,68092,2022,0,2,5,19,0.0,54234,79
22453,500931,2021,0,2,1,19,0.0,478478,196
7280,14814,2021,0,4,1,9,0.0,7534,68
16594,125622,2022,0,2,1,19,0.0,109028,105
7723,28156,2020,0,2,1,13,0.0,20433,186
15753,73400,2023,0,2,5,19,0.0,57647,31
271,275,2020,0,2,4,4,0.0,4,130
7096,11315,2023,0,4,1,19,0.0,4219,76
2205,2481,2023,0,2,5,7,0.0,276,91
8365,13814,2023,0,4,1,13,0.0,5449,90
5481,7784,2020,0,2,1,19,0.0,2303,97
11436,47763,2020,0,7,1,11,0.0,36327,158
16411,193909,2020,0,2,1,19,0.0,177498,138
20517,1611108,2025,0,4,1,19,0.0,1590591,68
26230,509486,2023,0,2,5,19,0.0,483256,102
6730,33239,2021,0,6,1,13,0.0,26509,186
6450,27233,2021,0,7,1,16,0.0,20783,142
10082,25897,2020,0,2,1,0,0.0,15815,73
22210,482624,2021,0,7,1,19,0.0,460414,102
7970,12601,2020,0,4,1,13,0.0,4631,76
3306,4103,2021,0,2,5,9,0.0,797,140
23057,711315,2025,0,2,1,19,0.0,688258,68
6336,9368,2020,0,2,1,19,0.0,3032,68
9253,59988,2020,0,9,1,13,0.0,50735,25
364,12495,2022,3,4,1,19,0.0,12131,88
98006,486001,2025,0,7,1,20,0.0,387995,185
18777,135916,2023,0,9,1,19,0.0,117139,68
22559,507717,2021,0,2,1,19,0.0,485158,28
11421,30325,2022,0,4,1,9,0.0,18904,36
10571,18468,2023,0,2,1,0,0.0,7897,138
17050,133676,2023,0,2,1,19,0.0,116626,107
29465,778005,2023,0,2,5,19,0.0,748540,21
21147,401884,2021,0,2,1,19,0.0,380737,171
4148,5518,2022,0,4,1,17,0.0,1370,136
18528,238557,2021,0,2,1,19,0.0,220029,35
23314,679310,2020,0,4,1,19,0.0,655996,16
22415,391360,2022,0,2,0,19,0.0,368945,102
21168,403690,2021,0,2,1,9,0.0,382522,112
5508,8189,2022,0,4,1,19,0.0,2681,92
14051,209348,2021,0,4,3,19,0.0,195297,138
16780,210153,2020,0,2,1,19,0.0,193373,21
2074,2411,2021,0,2,1,4,0.0,337,115
6116,9623,2023,0,4,1,19,0.0,3507,170
23904,859712,2024,0,7,1,12,0.0,835808,159
8124,13414,2021,0,2,1,20,0.0,5290,185
2151,3274,2021,0,6,1,7,0.0,1123,101
5072,13604,2021,0,6,1,19,0.0,8532,135
2446,2933,2021,0,0,1,19,0.0,487,148
15698,72076,2023,0,2,1,9,0.0,56378,109
24150,667593,2021,0,2,1,19,0.0,643443,123
4353,5800,2021,0,2,5,7,0.0,1447,134
10319,284128,2025,0,4,1,8,0.0,273809,131
17206,177001,2025,0,0,1,19,0.0,159795,170
11326,29317,2022,0,2,5,19,0.0,17991,105
15163,279391,2021,0,2,3,19,0.0,264228,35
15210,103909,2021,0,2,1,7,0.0,88699,100
22815,601834,2020,0,2,1,19,0.0,579019,167
1649,1770,2024,0,0,1,2,0.0,121,62
4226,10437,2021,0,6,1,0,0.0,6211,119
5762,10146,2021,0,2,1,0,0.0,4384,133
16326,366280,2021,0,2,3,19,0.0,349954,196
9989,24915,2020,0,2,1,9,0.0,14926,72
6,2,2021,0,2,1,13,0.0,0,17
23520,766801,2020,0,2,1,19,0.0,743281,171
22966,620754,2020,0,2,7,19,0.0,597788,105
6961,10949,2021,0,0,1,19,0.0,3988,182
26146,720850,2023,0,2,1,19,0.0,694704,199
360739,580028,2025,0,4,1,19,0.0,219289,21
13840,198391,2021,0,2,3,19,0.0,184551,138
4635,7129,2021,0,4,1,16,0.0,2494,75
24535,715353,2021,0,2,1,19,0.0,690818,104
6851,13099,2021,0,2,1,19,0.0,6248,68
5847,8653,2021,0,2,1,1,0.0,2806,10
12045,37395,2022,0,0,1,17,0.0,25350,141
21314,72,2025,0,2,0,19,0.0,0,68
15465,302467,2021,0,2,3,19,0.0,287002,21
9814,16858,2023,0,2,1,17,0.0,7044,68
9258,16601,2022,0,2,1,19,0.0,7343,68
3523,4423,2022,0,2,1,7,0.0,900,134
9753,17700,2023,0,4,0,19,0.0,7947,68
19177,224118,2022,0,2,5,0,0.0,204941,13
16444,120892,2022,0,2,1,9,0.0,104448,112
24800,586755,2023,0,2,1,19,0.0,561955,93
7743,13032,2022,0,2,1,19,0.0,5289,118
10065,60147,2021,0,2,3,19,0.0,50082,160
19858,257069,2022,0,2,1,19,0.0,237211,28
3514,4426,2021,0,2,5,0,0.0,912,119
4555,6245,2023,0,2,1,19,0.0,1690,138
23874,99,2025,0,4,0,19,0.0,0,68
18555,240591,2021,0,2,1,0,0.0,222036,13
7112,11339,2023,0,4,1,7,0.0,4227,100
18963,477114,2022,0,2,1,4,0.0,458151,127
12116,22241,2023,0,2,1,19,0.0,10125,68
15732,165160,2020,0,4,1,13,0.0,149428,199
8126,36905,2020,0,7,1,19,0.0,28779,68
948,991,2022,0,2,6,4,0.0,43,193
19726,360228,2020,0,2,5,19,0.0,340502,127
14715,250618,2021,0,4,3,19,0.0,235903,196
25304,1066071,2024,0,2,1,4,0.0,1040767,127
12349,62780,2020,0,7,1,19,0.0,50431,164
12367,267982,2021,0,6,1,19,0.0,255615,123
28498,988586,2022,0,2,1,19,0.0,960088,127
5871,10442,2021,0,4,1,19,0.0,4571,181
25804,480588,2023,0,2,1,19,0.0,454784,96
6630,10701,2022,0,4,1,13,0.0,4071,49
13492,34568,2023,0,2,1,19,0.0,21076,50
6568,10104,2021,0,2,1,0,0.0,3536,151
5788,8322,2020,0,2,1,0,0.0,2534,86
16325,84315,2023,0,2,5,19,0.0,67990,68
5981,17560,2021,0,6,1,9,0.0,11579,68
4320,6312,2020,0,7,4,4,0.0,1992,130
5846,9029,2023,0,2,1,19,0.0,3183,170
11394,47212,2020,0,2,5,19,0.0,35818,128
1966,2187,2023,0,0,1,4,0.0,221,138
7565,11683,2020,0,4,5,17,0.0,4118,145
15422,298779,2021,0,4,3,19,0.0,283357,196
6653,9954,2020,0,4,1,19,0.0,3301,190
7106,10806,2020,0,4,1,7,0.0,3700,175
7702,11983,2020,0,4,1,19,0.0,4281,195
4776,6763,2022,0,2,0,9,0.0,1987,108
8424,13678,2020,0,2,1,19,0.0,5254,53
6440,11422,2020,0,2,1,0,0.0,4982,133
15735,324053,2021,0,2,3,19,0.0,308318,35
6718,10559,2023,0,2,5,19,0.0,3841,181
1686,2351,2021,0,6,1,19,0.0,665,88
13762,90368,2020,0,2,1,17,0.0,76606,146
4859,6656,2020,0,2,6,4,0.0,1797,193
16492,197430,2020,0,2,1,19,0.0,180938,167
3509,4401,2022,0,2,1,7,0.0,892,101
31014,952828,2023,0,2,1,19,0.0,921814,198
21708,442219,2021,0,2,1,9,0.0,420511,112
5134,8100,2020,0,4,1,9,0.0,2966,88
20565,410508,2020,0,2,1,19,0.0,389943,102
14941,87906,2022,0,9,1,19,0.0,72965,88
13172,65819,2021,0,2,5,19,0.0,52647,173
7157,11418,2023,0,2,1,19,0.0,4261,131
9307,16677,2023,0,4,1,19,0.0,7370,68
5756,8584,2023,0,2,5,19,0.0,2828,128
11704,221535,2021,0,6,1,19,0.0,209831,138
12268,61303,2020,0,2,1,13,0.0,49035,186
13531,122354,2024,0,0,1,12,0.0,108823,159
22144,477689,2021,0,2,1,19,0.0,455545,104
11056,41824,2020,0,2,5,19,0.0,30768,138
6077,9110,2021,0,2,1,13,0.0,3033,121
8866,38261,2021,0,2,3,13,0.0,29395,186
18637,298987,2020,0,2,1,19,0.0,280350,35
11887,55025,2020,0,7,1,7,0.0,43138,134
12173,100967,2022,0,2,1,12,0.0,88794,160
3405,4160,2023,0,2,1,7,0.0,755,134
29760,805427,2023,0,2,5,19,0.0,775667,194
11465,94326,2021,0,4,3,19,0.0,82861,105
7199,11476,2021,0,2,5,0,0.0,4277,133
11108,186986,2021,0,6,1,19,0.0,175878,194
4160,10222,2021,0,0,1,19,0.0,6062,113
8749,83935,2021,0,7,1,9,0.0,75186,78
13509,361542,2021,0,6,1,9,0.0,348033,112
21071,325784,2023,0,2,1,19,0.0,304713,21
1159,1212,2023,0,2,5,19,0.0,53,68
27819,393145,2025,0,0,1,9,0.0,365326,88
10793,20480,2023,0,0,0,19,0.0,9687,137
9116,92769,2021,0,9,1,19,0.0,83653,68
29359,768061,2023,0,2,5,19,0.0,738702,167
18082,118478,2023,0,9,1,19,0.0,100396,17
5469,7873,2021,0,4,1,17,0.0,2404,136
27997,641387,2023,0,2,5,13,0.0,613390,142
4493,6057,2023,0,2,1,19,0.0,1564,149
20345,279070,2022,0,2,5,19,0.0,258725,35
8785,15416,2022,0,4,5,9,0.0,6631,68
5204,7488,2023,0,2,1,19,0.0,2284,91
9765,118872,2021,0,6,1,19,0.0,109107,160
9671,16556,2023,0,2,1,9,0.0,6885,108
17147,173455,2021,0,2,1,19,0.0,156308,21
6252,11509,2021,0,0,1,7,0.0,5257,175
3644,4692,2020,0,4,1,19,0.0,1048,148
26538,530523,2023,0,2,1,19,0.0,503985,171
25850,483485,2023,0,2,1,19,0.0,457635,21
26133,502932,2023,0,2,1,19,0.0,476799,102
14980,352731,2020,0,2,1,19,0.0,337751,196
12471,64827,2020,0,2,5,7,0.0,52356,100
15355,107789,2021,0,7,1,19,0.0,92434,84
4136,5357,2023,0,2,1,9,0.0,1221,169
13078,30031,2023,0,2,1,19,0.0,16953,38
15016,270288,2021,0,2,3,9,0.0,255272,112
19629,353853,2020,0,2,1,13,0.0,334224,6
17310,151382,2022,0,2,5,19,0.0,134072,138
11037,19503,2023,0,2,1,13,0.0,8466,68
6659,12568,2021,0,2,1,7,0.0,5909,45
8288,71745,2021,0,7,1,9,0.0,63457,110
5168,7571,2022,0,2,5,19,0.0,2403,131
15464,153522,2020,0,2,1,13,0.0,138058,199
4090,5883,2021,0,4,1,19,0.0,1793,68
3448,4299,2022,0,2,1,19,0.0,851,173
13485,83184,2020,0,2,1,19,0.0,69699,107
6155,9697,2023,0,2,1,7,0.0,3542,100
16207,82215,2023,0,7,5,1,0.0,66008,10
8049,12777,2020,0,2,1,13,0.0,4728,76
22882,418564,2022,0,2,1,19,0.0,395682,35
19641,302607,2021,0,2,1,19,0.0,282966,194
23542,779546,2020,0,2,1,19,0.0,756004,198
108280,1,2025,0,7,0,19,0.0,0,190
4475,6144,2022,0,2,5,19,0.0,1669,102
13826,91800,2020,0,2,5,17,0.0,77974,141
22871,609124,2020,0,2,1,19,0.0,586253,166
21059,444169,2020,0,3,1,0,0.0,423110,119
2260,2744,2020,0,4,1,9,0.0,484,150
14889,129337,2020,0,2,1,13,0.0,114448,199
23583,600775,2021,0,2,5,19,0.0,577192,196
9582,111454,2021,0,6,1,19,0.0,101872,160
17734,493045,2021,0,4,3,19,0.0,475311,123
28005,868467,2022,0,5,0,19,0.0,840462,138
18795,208905,2022,0,2,1,0,0.0,190110,13
7387,12312,2022,0,4,1,19,0.0,4925,116
11372,142974,2020,0,9,4,4,0.0,131602,115
18850,256578,2021,0,2,1,19,0.0,237728,102
6292,10995,2020,0,4,1,19,0.0,4703,125
7192,10977,2020,0,2,1,19,0.0,3785,77
15247,1,2025,0,2,5,13,0.0,0,103
11553,24038,2023,0,0,5,19,0.0,12485,95
3806,8762,2021,0,6,1,19,0.0,4956,131
13345,58882,2022,0,7,1,19,0.0,45537,131
3858,8976,2021,0,4,1,19,0.0,5118,94
604,610,2023,0,2,1,19,0.0,6,33
22885,306889,2023,0,2,1,19,0.0,284004,21
11252,194978,2021,0,6,1,19,0.0,183726,138
12667,116850,2022,0,0,1,12,0.0,104183,160
23522,595420,2021,0,2,1,0,0.0,571898,106
15699,163700,2020,0,2,1,0,0.0,148001,13
18445,195487,2022,0,2,1,0,0.0,177042,13
13750,31,2025,0,4,0,19,0.0,0,153
17748,493998,2021,0,2,3,19,0.0,476250,196
18092,181084,2022,0,2,1,4,0.0,162992,130
16047,110471,2022,0,2,1,7,0.0,94424,100
18766,204458,2023,0,2,1,0,0.0,185692,13
17831,260246,2020,0,2,1,19,0.0,242415,159
6181,10648,2020,0,4,1,7,0.0,4467,175
6132,11340,2022,0,2,1,12,0.0,5208,68
12619,67294,2020,0,9,1,19,0.0,54675,139
7420,49848,2021,0,9,1,4,0.0,42428,130
5887,8748,2021,0,2,1,19,0.0,2861,88
6292,9917,2022,0,2,1,19,0.0,3625,68
6941,11398,2023,0,2,1,16,0.0,4457,142
7195,11495,2023,0,2,1,19,0.0,4300,18
5951,8622,2020,0,4,1,0,0.0,2671,119
3398,4314,2020,0,2,1,19,0.0,916,68
13849,395338,2021,0,6,1,19,0.0,381489,104
14729,252147,2021,0,4,3,0,0.0,237418,13
19571,747841,2021,0,10,1,19,0.0,728270,33
15534,309055,2021,0,2,3,19,0.0,293521,102
5018,8188,2022,0,0,1,19,0.0,3170,88
23542,494334,2025,0,4,1,19,0.0,470792,137
14999,504860,2021,0,6,1,19,0.0,489861,35
14572,325094,2020,0,2,1,19,0.0,310522,102
5990,10785,2021,0,2,1,19,0.0,4795,135
17709,491167,2021,0,2,3,19,0.0,473458,28
14445,87284,2021,0,2,1,19,0.0,72839,160
3883,4893,2023,0,2,5,19,0.0,1010,195
26846,798790,2023,0,2,5,19,0.0,771944,187
7753,28896,2020,0,7,1,7,0.0,21143,101
3121,3894,2020,0,2,1,9,0.0,773,110
8689,35039,2021,0,2,3,13,0.0,26350,186
112214,130,2024,0,7,4,12,0.0,0,68
5153,7544,2022,0,2,1,19,0.0,2391,76
4687,7104,2020,0,2,1,19,0.0,2417,128
5404,9155,2021,0,4,1,19,0.0,3751,9
5642,8223,2021,0,2,1,19,0.0,2581,68
17333,453709,2021,0,4,3,19,0.0,436376,123
23600,494406,2023,0,2,1,19,0.0,470806,194
7823,21901,2021,0,2,1,19,0.0,14078,38
8920,52830,2020,0,7,1,19,0.0,43910,27
2761,3427,2021,0,2,1,4,0.0,666,115
23393,333889,2023,0,2,1,4,0.0,310496,193
7193,44395,2021,0,6,1,13,0.0,37202,186
5535,7873,2020,0,2,1,19,0.0,2338,68
11717,52270,2020,0,2,1,19,0.0,40553,105
27767,621216,2023,0,2,5,19,0.0,593449,34
20546,360133,2021,0,2,1,19,0.0,339587,102
